mainid,type,isid,indate,inmonth,indays,title,chip,inreasoncode,inreason,class,classname,variety,color,area,sex,name,userTag,asylumnm,asylumtel,asylumaddr,note,photo,weburl,piclocalurl,endDay,createdate
16951,2,AAADG2019062703,2019-06-27T00:00:00,2019-06,484,AAADG2019062703,,138,政府捕捉,1,犬,混種狗,黑,鶯歌區,母         ,AAADG2019062703,AAADG,新北市板橋區公立動物之家,02-89662158,新北市板橋區板城路28-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/0a50df4d-e18e-4685-af27-46829f4aaf46_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=106151&AcceptNum=AAADG2019062703&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAADG2019062703.jpg,2020/11/10,2020-10-23 15:43:42.510
16952,2,W080625-01,2019-06-25T00:00:00,2019-06,486,W080625-01,,138,政府捕捉,1,犬,混種狗,黃,永康區,母         ,W080625-01,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/7b3e5d74-382d-478a-980e-10f17f6ff249_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=105714&AcceptNum=W080625-01&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W080625-01.jpg,2020/11/10,2020-10-23 15:43:42.697
16981,2,AAAIG1080614001,2019-06-14T00:00:00,2019-06,497,AAAIG1080614001,900108001370566,138,政府捕捉,1,犬,混種狗,黃,淡水區,公         ,AAAIG1080614001,AAAIG,新北市八里區公立動物之家,02-26194428,新北市八里區長坑里6鄰長坑道路36號,五合一+狂犬+絕育,https://asms.coa.gov.tw/Amlapp/Upload/Pic/062ae9fe-e74d-49a8-a2e0-901b6f01149f_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=103193&AcceptNum=AAAIG1080614001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAIG1080614001.jpg,2020/11/10,2020-10-23 15:44:00.627
16982,2,RAAAG1080614002,2019-06-14T00:00:00,2019-06,497,RAAAG1080614002,900108001406973,138,政府捕捉,1,犬,混種狗,黑,東區,公         ,RAAAG1080614002,RAAAG,新竹市動物保護教育園區,03-5368329,新竹市南寮里海濱路250號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/13cc5560-57b3-4dea-95a1-312de5510621_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=103143&AcceptNum=RAAAG1080614002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\RAAAG1080614002.jpg,2020/11/10,2020-10-23 15:44:00.890
16983,2,RAAAG1080614004,2019-06-14T00:00:00,2019-06,497,RAAAG1080614004,900108001406933,138,政府捕捉,1,犬,混種狗,黑,東區,母         ,RAAAG1080614004,RAAAG,新竹市動物保護教育園區,03-5368329,新竹市南寮里海濱路250號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/10c46481-cc64-4322-accd-fa303919c876_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=103148&AcceptNum=RAAAG1080614004&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\RAAAG1080614004.jpg,2020/11/10,2020-10-23 15:44:01.077
16984,2,RAAAG1080614006,2019-06-14T00:00:00,2019-06,497,RAAAG1080614006,900108001406944,138,政府捕捉,1,犬,混種狗,黑,東區,公         ,RAAAG1080614006,RAAAG,新竹市動物保護教育園區,03-5368329,新竹市南寮里海濱路250號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/76a79c95-23b3-4a1c-9944-544a32b59ebd_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=103154&AcceptNum=RAAAG1080614006&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\RAAAG1080614006.jpg,2020/11/10,2020-10-23 15:44:01.313
16985,2,RAAAG1080614009,2019-06-14T00:00:00,2019-06,497,RAAAG1080614009,900108001406949,138,政府捕捉,1,犬,混種狗,黑,北區,公         ,RAAAG1080614009,RAAAG,新竹市動物保護教育園區,03-5368329,新竹市南寮里海濱路250號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/7ecb1f5c-f312-4678-976a-5fd28be13efb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=103293&AcceptNum=RAAAG1080614009&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\RAAAG1080614009.jpg,2020/11/10,2020-10-23 15:44:01.507
16986,2,PAAAG1080613027,2019-06-13T00:00:00,2019-06,498,PAAAG1080613027,,138,政府捕捉,1,犬,混種狗,黑,湖西鄉,母         ,PAAAG1080613027,PAAAG,澎湖縣流浪動物收容中心,06-9213559,澎湖縣馬公市烏崁里260號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e00314e6-4704-405f-b170-5c538cbc4303_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=102934&AcceptNum=PAAAG1080613027&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\PAAAG1080613027.jpg,2020/11/10,2020-10-23 15:44:01.717
16987,2,FAAAG10806130008,2019-06-13T00:00:00,2019-06,498,FAAAG10806130008,,14,拾獲送交,1,犬,米格魯,三花,北區,母         ,FAAAG10806130008,FAAAG,臺中市動物之家南屯園區,04-23850976,臺中市南屯區中台路601號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e0fa1b81-fce8-4a65-8c9b-b631cc51916a.png,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=103018&AcceptNum=FAAAG10806130008&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\FAAAG10806130008.jpg,2020/11/10,2020-10-23 15:44:01.887
16988,2,AAAHG1080612006,2019-06-12T00:00:00,2019-06,499,AAAHG1080612006,,138,政府捕捉,1,犬,混種狗,虎斑,五股區,x         ,AAAHG1080612006,AAAHG,新北市五股區公立動物之家,02-82925265,新北市五股區外寮路9-9號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/91f39d72-5a43-494d-87e7-aca8d927dce1_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=102849&AcceptNum=AAAHG1080612006&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAHG1080612006.jpg,2020/11/10,2020-10-23 15:44:02.117
16989,2,S080612-05,2019-06-12T00:00:00,2019-06,499,S080612-05,,138,政府捕捉,1,犬,混種狗,黃,學甲區,母         ,S080612-05,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/5a2fd8e6-2bf3-49bc-a2f5-972ae12a12cd_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=102893&AcceptNum=S080612-05&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080612-05.jpg,2020/11/10,2020-10-23 15:44:02.343
16990,2,S080612-28,2019-06-12T00:00:00,2019-06,499,S080612-28,,138,政府捕捉,1,犬,混種狗,黑黃,學甲區,母         ,S080612-28,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/9a830881-ac02-4c1f-b9f6-871e66ffa331_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=102917&AcceptNum=S080612-28&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080612-28.jpg,2020/11/10,2020-10-23 15:44:02.587
16991,2,AAADG2019061101,2019-06-11T00:00:00,2019-06,500,AAADG2019061101,,138,政府捕捉,1,犬,混種狗,虎斑,三峽區,公         ,AAADG2019061101,AAADG,新北市板橋區公立動物之家,02-89662158,新北市板橋區板城路28-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/475d753e-127c-403c-9e79-f9c24fe59870_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=102636&AcceptNum=AAADG2019061101&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAADG2019061101.jpg,2020/11/10,2020-10-23 15:44:02.833
16992,2,AAADG2019061103,2019-06-11T00:00:00,2019-06,500,AAADG2019061103,900138001008307,1632,其他,1,犬,混種狗,咖啡,新莊區,母         ,AAADG2019061103,AAADG,新北市板橋區公立動物之家,02-89662158,新北市板橋區板城路28-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d976f444-c6ce-455b-a7d2-f5525f3609df_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=102700&AcceptNum=AAADG2019061103&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAADG2019061103.jpg,2020/11/10,2020-10-23 15:44:03.043
17008,2,CAAAG1080531003,2019-05-31T00:00:00,2019-05,511,CAAAG1080531003,990000001412438,15,不擬續養,1,犬,混種狗,黑,龜山區,公         ,CAAAG1080531003,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4d25d78d-0f33-4ec9-8c1e-91d25da331e8_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=101432&AcceptNum=CAAAG1080531003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1080531003.jpg,2020/11/10,2020-10-23 15:44:06.627
17009,2,S080531-04,2019-05-31T00:00:00,2019-05,511,S080531-04,,138,政府捕捉,1,犬,混種,黑,學甲區,母         ,S080531-04,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/227317f0-c4d8-4ba9-9c18-20b566a24d4c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=101699&AcceptNum=S080531-04&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080531-04.jpg,2020/11/10,2020-10-23 15:44:06.843
17010,2,S080531-11,2019-05-31T00:00:00,2019-05,511,S080531-11,,15,不擬續養,1,犬,混種,黑,官田區,母         ,S080531-11,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f9de098a-a52e-4003-a407-3ff5e012bec8_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=101716&AcceptNum=S080531-11&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080531-11.jpg,2020/11/10,2020-10-23 15:44:07.077
17011,2,QAAAG1080530003,2019-05-30T00:00:00,2019-05,512,QAAAG1080530003,900138000991468,138,政府捕捉,1,犬,混種狗,黑棕,仁愛區,母         ,QAAAG1080530003,QAAAG,基隆市寵物銀行,02-24560148,基隆市七堵區大華三路45-12號(欣欣安樂園旁),確實會追車、咬人,https://asms.coa.gov.tw/Amlapp/Upload/Pic/467ca144-ff79-49d1-806a-d3e571cbe9f9_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=101386&AcceptNum=QAAAG1080530003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\QAAAG1080530003.jpg,2020/11/10,2020-10-23 15:44:07.287
17012,2,AAAIG1080528001,2019-05-28T00:00:00,2019-05,514,AAAIG1080528001,900138001006461,14,拾獲送交,1,犬,混種狗,黑,,公         ,AAAIG1080528001,AAAIG,新北市八里區公立動物之家,02-26194428,新北市八里區長坑里6鄰長坑道路36號,紫色項圈,https://asms.coa.gov.tw/Amlapp/Upload/Pic/1c7c3c70-6250-4950-8f03-e61043570024_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=100902&AcceptNum=AAAIG1080528001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAIG1080528001.jpg,2020/11/10,2020-10-23 15:44:07.497
17013,2,S080528-10,2019-05-28T00:00:00,2019-05,514,S080528-10,,138,政府捕捉,1,犬,混種狗,棕,新營區,母         ,S080528-10,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/50670266-ec91-4c83-ba99-60af20be36ac_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=101131&AcceptNum=S080528-10&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080528-10.jpg,2020/11/10,2020-10-23 15:44:07.740
17014,2,S080527-08,2019-05-27T00:00:00,2019-05,515,S080527-08,,138,政府捕捉,1,犬,混種狗,黑,麻豆區,母         ,S080527-08,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4fdec83e-3255-41d3-a5ea-f4ccc0c219b2_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=100874&AcceptNum=S080527-08&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080527-08.jpg,2020/11/10,2020-10-23 15:44:07.950
17015,2,W080527-12,2019-05-27T00:00:00,2019-05,515,W080527-12,,138,政府捕捉,1,犬,混種狗,棕,安平區,母         ,W080527-12,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/572d38d1-d2df-409b-8931-69d3c295c1eb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=100760&AcceptNum=W080527-12&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W080527-12.jpg,2020/11/10,2020-10-23 15:44:08.530
17016,2,AAACG1080524001,2019-05-24T00:00:00,2019-05,518,AAACG1080524001,,138,政府捕捉,1,犬,混種狗,黑灰,深坑區,公         ,AAACG1080524001,AAACG,新北市新店區公立動物之家,02-22159462,新北市新店區安泰路235號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/02f2c4ce-2d28-462e-a39d-4eb6195e4459_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=100469&AcceptNum=AAACG1080524001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAACG1080524001.jpg,2020/11/10,2020-10-23 15:44:08.757
17017,2,S080524-02,2019-05-24T00:00:00,2019-05,518,S080524-02,,138,政府捕捉,1,犬,混種狗,白,南化區,公         ,S080524-02,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e1deb529-64bd-4f0f-a1c1-a55282bf8230_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=100530&AcceptNum=S080524-02&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080524-02.jpg,2020/11/10,2020-10-23 15:44:09.040
17018,2,AAADG2019052308,2019-05-23T00:00:00,2019-05,519,AAADG2019052308,,1622,收容所轉入,1,犬,混種狗,黃白,淡水區,母         ,AAADG2019052308,AAADG,新北市板橋區公立動物之家,02-89662158,新北市板橋區板城路28-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e1e72ec3-b658-49bd-b095-aba2dc9cad85_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=99564&AcceptNum=AAADG2019052308&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAADG2019052308.jpg,2020/11/10,2020-10-23 15:44:09.437
17019,2,AAAHG1080522001,2019-05-22T00:00:00,2019-05,520,AAAHG1080522001,,138,政府捕捉,1,犬,混種狗,棕,林口區,x         ,AAAHG1080522001,AAAHG,新北市五股區公立動物之家,02-82925265,新北市五股區外寮路9-9號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/5a8ecf7d-4a3d-47e8-8287-88f6a6e8c0e2_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=99292&AcceptNum=AAAHG1080522001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAHG1080522001.jpg,2020/11/10,2020-10-23 15:44:09.633
17034,2,AAAEG1080518001,2019-05-18T00:00:00,2019-05,524,AAAEG1080518001,900138001017402,15,不擬續養,1,犬,混種狗,黑,土城區,母         ,AAAEG1080518001,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/60002123-9118-434f-ba87-fc210964bdb5_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98650&AcceptNum=AAAEG1080518001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1080518001.jpg,2020/11/10,2020-10-23 15:44:13.550
17035,2,CAAAG1080518005,2019-05-18T00:00:00,2019-05,524,CAAAG1080518005,990000000508551,15,不擬續養,1,犬,混種狗,黑,其他,母         ,CAAAG1080518005,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/6f3b3b4e-c78b-4737-a79f-c1d3803eaddb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98700&AcceptNum=CAAAG1080518005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1080518005.jpg,2020/11/10,2020-10-23 15:44:13.787
17036,2,CAAAG1080518006,2019-05-18T00:00:00,2019-05,524,CAAAG1080518006,990000000508541,15,不擬續養,1,犬,混種狗,黑,其他,母         ,CAAAG1080518006,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/275cdc8f-6369-4325-97c5-21ca8dd4a9c2_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98701&AcceptNum=CAAAG1080518006&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1080518006.jpg,2020/11/10,2020-10-23 15:44:14.157
17037,2,S080517-11,2019-05-17T00:00:00,2019-05,525,S080517-11,,138,政府捕捉,1,犬,混種狗,黑,學甲區,公         ,S080517-11,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/b1a61ece-6217-4491-8439-e66cbb0c2042_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98881&AcceptNum=S080517-11&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080517-11.jpg,2020/11/10,2020-10-23 15:44:14.407
17038,2,S080516-08,2019-05-16T00:00:00,2019-05,526,S080516-08,,138,政府捕捉,1,犬,混種狗,黃,學甲區,公         ,S080516-08,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/141c6ad9-3ec5-448b-8573-d5207b734dfc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98516&AcceptNum=S080516-08&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080516-08.jpg,2020/11/10,2020-10-23 15:44:14.630
17039,2,AAAEG1080516013,2019-05-16T00:00:00,2019-05,526,AAAEG1080516013,,1622,收容所轉入,1,犬,混種,黃白,永和區,母         ,AAAEG1080516013,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/2a251ffd-e2dc-4ffd-92e7-4f4bff6f6b5c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98472&AcceptNum=AAAEG1080516013&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1080516013.jpg,2020/11/10,2020-10-23 15:44:14.840
17040,2,QAAAG1080516002,2019-05-16T00:00:00,2019-05,526,QAAAG1080516002,00068B8078,14,拾獲送交,2,貓,混種貓,黑白,信義區,母         ,QAAAG1080516002,QAAAG,基隆市寵物銀行,02-24560148,基隆市七堵區大華三路45-12號(欣欣安樂園旁),,https://asms.coa.gov.tw/Amlapp/Upload/Pic/b25eebe3-ee8b-4ae8-a016-3ba74bd7fdb9_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98475&AcceptNum=QAAAG1080516002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\QAAAG1080516002.jpg,2020/11/10,2020-10-23 15:44:15.093
17041,2,LAABG108051519,2019-05-15T00:00:00,2019-05,527,LAABG108051519,,138,政府捕捉,1,犬,混種狗,黑,旗山區,母         ,LAABG108051519,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/6f12dcf5-a9be-4288-b491-65304a99b590_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98273&AcceptNum=LAABG108051519&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG108051519.jpg,2020/11/10,2020-10-23 15:44:15.383
17042,2,S080514-13,2019-05-14T00:00:00,2019-05,528,S080514-13,,14,拾獲送交,1,犬,混種,黑,善化區,母         ,S080514-13,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/a8144ddd-71a0-4f90-b7b3-4c6b6fdc8d94_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98344&AcceptNum=S080514-13&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080514-13.jpg,2020/11/10,2020-10-23 15:44:15.560
17043,2,108051202,2019-05-12T00:00:00,2019-05,530,108051202,,13,動物救援,2,貓,混種,黃白,內湖區,公         ,108051202,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,,https://asms.coa.gov.tw/Amlapp/images/defaultSmall.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=98126&AcceptNum=108051202&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108051202.jpg,2020/11/10,2020-10-23 15:44:15.693
17044,2,AAAEG1080512008,2019-05-12T00:00:00,2019-05,530,AAAEG1080512008,9001380200929148,1632,其他,1,犬,混種狗,虎斑,土城區,公         ,AAAEG1080512008,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/7f8d2e98-9558-4701-baaa-1ad7b8f7e28e_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=97742&AcceptNum=AAAEG1080512008&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1080512008.jpg,2020/11/04,2020-10-23 15:44:15.873
17045,2,108-E040D,2019-05-10T00:00:00,2019-05,532,108-E040D,990000003044773,138,政府捕捉,1,犬,混種狗,黑,虎尾鎮,母         ,108-E040D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/baa0a2c6-92dc-4574-8416-5ffa655359cf_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=97570&AcceptNum=108-E040D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-E040D.jpg,2020/11/10,2020-10-23 15:44:16.053
